uuid;relative_time_us;agent;source;type;igs_timestamp;value
;414398275;SmartEyeProBridge;pupil_diameter;2;;0.003864
;414398309;SmartEyeProBridge;pupil_diameter_quality;2;;0.806129
;414429029;SmartEyeProBridge;pupil_diameter;2;;0.000000
;414429060;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;414445161;SmartEyeProBridge;pupil_diameter;2;;0.004055
;414445180;SmartEyeProBridge;pupil_diameter_quality;2;;0.912987
;414448268;SmartEyeProBridge;pupil_diameter;2;;0.003937
;414448294;SmartEyeProBridge;pupil_diameter_quality;2;;0.917631
;414464197;SmartEyeProBridge;pupil_diameter;2;;0.003901
;414464216;SmartEyeProBridge;pupil_diameter_quality;2;;0.856599
;414490159;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;414490216;SmartEyeProBridge;pupil_diameter;2;;0.003647
;414490235;SmartEyeProBridge;pupil_diameter_quality;2;;0.823975
;414490292;SmartEyeProBridge;an_saccade;1;;7501
;414490311;SmartEyeProBridge;an_fixation;1;;0
;414490330;SmartEyeProBridge;an_blink;1;;0
;414508448;SmartEyeProBridge;pupil_diameter;2;;0.003711
;414508467;SmartEyeProBridge;pupil_diameter_quality;2;;0.726843
;414514647;Aircraft;airspeed;2;;180.800000
;414514714;Aircraft;verticalSpeed;2;;-35.300000
;414514754;Aircraft;cabin_altitude;2;;1914.700000
;414515121;SmartEyeProBridge;pupil_diameter;2;;0.004241
;414515139;SmartEyeProBridge;pupil_diameter_quality;2;;0.946492
;414530605;SmartEyeProBridge;pupil_diameter;2;;0.000000
;414530623;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;414552890;SmartEyeProBridge;pupil_diameter;2;;0.003881
;414552909;SmartEyeProBridge;pupil_diameter_quality;2;;0.765378
;414569067;SmartEyeProBridge;pupil_diameter;2;;0.000000
;414569099;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;414582190;SmartEyeProBridge;an_saccade;1;;7501
;414582319;SmartEyeProBridge;an_fixation;1;;0
;414582365;SmartEyeProBridge;an_blink;1;;0
;414582743;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;414601308;SmartEyeProBridge;an_saccade;1;;0
;414601397;SmartEyeProBridge;an_fixation;1;;7502
;414601912;SmartEyeProBridge;pupil_diameter;2;;0.004163
;414601942;SmartEyeProBridge;pupil_diameter_quality;2;;0.655259
;414612102;Aircraft;pitch;2;;1.050000
;414612207;Aircraft;altitude;2;;2994.100000
;414612247;Aircraft;latitude;2;;45.374965
;414612281;Aircraft;longitude;2;;-73.864509
;414614587;SmartEyeProBridge;pupil_diameter;2;;0.004257
;414614617;SmartEyeProBridge;pupil_diameter_quality;2;;0.914332
;414631375;SmartEyeProBridge;pupil_diameter;2;;0.004275
;414631394;SmartEyeProBridge;pupil_diameter_quality;2;;0.718621
;414651815;SmartEyeProBridge;pupil_diameter;2;;0.004266
;414651848;SmartEyeProBridge;pupil_diameter_quality;2;;0.959138
;414663846;SmartEyeProBridge;an_blink;1;;0
;414664174;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;414664231;SmartEyeProBridge;pupil_diameter;2;;0.004240
;414664250;SmartEyeProBridge;pupil_diameter_quality;2;;0.922205
;414680545;SmartEyeProBridge;pupil_diameter;2;;0.004114
;414680563;SmartEyeProBridge;pupil_diameter_quality;2;;0.671961
;414696721;SmartEyeProBridge;an_saccade;1;;0
;414696831;SmartEyeProBridge;an_fixation;1;;7502
;414697368;SmartEyeProBridge;pupil_diameter;2;;0.004197
;414697400;SmartEyeProBridge;pupil_diameter_quality;2;;0.928812
;414714225;SmartEyeProBridge;pupil_diameter;2;;0.004377
;414714254;SmartEyeProBridge;pupil_diameter_quality;2;;0.916319
;414745285;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;414745378;SmartEyeProBridge;pupil_diameter;2;;0.000000
;414745409;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;414745561;SmartEyeProBridge;an_blink;1;;0
;414774827;SmartEyeProBridge;pupil_diameter;2;;0.004547
;414774862;SmartEyeProBridge;pupil_diameter_quality;2;;0.758262
;414780338;SmartEyeProBridge;an_saccade;1;;0
;414780419;SmartEyeProBridge;an_fixation;1;;7502
;414780744;SmartEyeProBridge;pupil_diameter;2;;0.004211
;414780762;SmartEyeProBridge;pupil_diameter_quality;2;;0.939829
;414797622;SmartEyeProBridge;pupil_diameter;2;;0.004206
;414797640;SmartEyeProBridge;pupil_diameter_quality;2;;0.964890
;414813050;Aircraft;airspeed;2;;180.600000
;414813125;Aircraft;verticalSpeed;2;;-34.500000
;414816333;Aircraft;cabin_altitude;2;;1917.200000
;414820020;SmartEyeProBridge;pupil_diameter;2;;0.004308
;414820051;SmartEyeProBridge;pupil_diameter_quality;2;;0.880416
;414832043;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;414832134;SmartEyeProBridge;pupil_diameter;2;;0.004313
;414832165;SmartEyeProBridge;pupil_diameter_quality;2;;0.867954
;414832314;SmartEyeProBridge;an_blink;1;;0
;414864146;SmartEyeProBridge;an_saccade;1;;0
;414864266;SmartEyeProBridge;an_fixation;1;;7502
;414864819;SmartEyeProBridge;pupil_diameter;2;;0.004795
;414864851;SmartEyeProBridge;pupil_diameter_quality;2;;0.757641
;414867230;SmartEyeProBridge;pupil_diameter;2;;0.004649
;414867250;SmartEyeProBridge;pupil_diameter_quality;2;;0.764511
;414882455;SmartEyeProBridge;pupil_diameter;2;;0.004869
;414882473;SmartEyeProBridge;pupil_diameter_quality;2;;0.725232
;414897116;SmartEyeProBridge;pupil_diameter;2;;0.004168
;414897134;SmartEyeProBridge;pupil_diameter_quality;2;;0.700013
;414908964;Aircraft;pitch;2;;1.070000
;414908997;Aircraft;altitude;2;;2993.900000
;414909023;Aircraft;latitude;2;;45.374780
;414909045;Aircraft;longitude;2;;-73.864742
;414917007;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;414917063;SmartEyeProBridge;pupil_diameter;2;;0.003811
;414917081;SmartEyeProBridge;pupil_diameter_quality;2;;0.853732
;414917173;SmartEyeProBridge;an_blink;1;;0
;414937098;SmartEyeProBridge;pupil_diameter;2;;0.004502
;414937116;SmartEyeProBridge;pupil_diameter_quality;2;;0.711114
;414947372;SmartEyeProBridge;pupil_diameter;2;;0.000000
;414947392;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;414947471;SmartEyeProBridge;an_saccade;1;;7502
;414947492;SmartEyeProBridge;an_fixation;1;;0
;414980207;SmartEyeProBridge;pupil_diameter;2;;0.004219
;414980560;SmartEyeProBridge;pupil_diameter_quality;2;;0.949196
;415006248;SmartEyeProBridge;an_blink;1;;0
;415006540;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415006614;SmartEyeProBridge;pupil_diameter;2;;0.005055
;415006639;SmartEyeProBridge;pupil_diameter_quality;2;;0.643297
;415013543;SmartEyeProBridge;pupil_diameter;2;;0.003762
;415013559;SmartEyeProBridge;pupil_diameter_quality;2;;0.893093
;415013620;SmartEyeProBridge;an_saccade;1;;0
;415013638;SmartEyeProBridge;an_fixation;1;;7503
;415030623;SmartEyeProBridge;pupil_diameter;2;;0.000000
;415030641;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;415050259;SmartEyeProBridge;an_saccade;1;;7503
;415050275;SmartEyeProBridge;an_fixation;1;;0
;415063489;SmartEyeProBridge;pupil_diameter;2;;0.003836
;415063507;SmartEyeProBridge;pupil_diameter_quality;2;;0.692371
;415081298;SmartEyeProBridge;pupil_diameter;2;;0.004119
;415081323;SmartEyeProBridge;pupil_diameter_quality;2;;0.962217
;415096332;SmartEyeProBridge;an_blink;1;;0
;415096543;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415096594;SmartEyeProBridge;pupil_diameter;2;;0.004199
;415096611;SmartEyeProBridge;pupil_diameter_quality;2;;0.773810
;415101330;Aircraft;airspeed;2;;180.300000
;415101362;Aircraft;verticalSpeed;2;;-33.700000
;415101390;Aircraft;cabin_altitude;2;;1919.700000
;415113695;SmartEyeProBridge;pupil_diameter;2;;0.004101
;415113714;SmartEyeProBridge;pupil_diameter_quality;2;;0.966026
;415130572;SmartEyeProBridge;pupil_diameter;2;;0.000000
;415130605;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;415130704;SmartEyeProBridge;an_saccade;1;;0
;415130737;SmartEyeProBridge;an_fixation;1;;7504
;415159992;SmartEyeProBridge;pupil_diameter;2;;0.004867
;415160024;SmartEyeProBridge;pupil_diameter_quality;2;;0.699158
;415163172;SmartEyeProBridge;pupil_diameter;2;;0.004567
;415163205;SmartEyeProBridge;pupil_diameter_quality;2;;0.721484
;415187620;SmartEyeProBridge;an_blink;1;;0
;415188023;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415188113;SmartEyeProBridge;pupil_diameter;2;;0.004250
;415188142;SmartEyeProBridge;pupil_diameter_quality;2;;0.949353
;415196563;SmartEyeProBridge;pupil_diameter;2;;0.000000
;415196599;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;415200122;Aircraft;pitch;2;;1.080000
;415200217;Aircraft;roll;2;;-0.940000
;415200251;Aircraft;altitude;2;;2993.800000
;415200282;Aircraft;latitude;2;;45.374595
;415200312;Aircraft;longitude;2;;-73.864975
;415213708;SmartEyeProBridge;an_saccade;1;;0
;415213736;SmartEyeProBridge;an_fixation;1;;7504
;415257506;SmartEyeProBridge;pupil_diameter;2;;0.003251
;415257523;SmartEyeProBridge;pupil_diameter_quality;2;;0.774969
;415262323;SmartEyeProBridge;pupil_diameter;2;;0.003335
;415262341;SmartEyeProBridge;pupil_diameter_quality;2;;0.707129
;415262399;SmartEyeProBridge;an_saccade;1;;7504
;415262417;SmartEyeProBridge;an_fixation;1;;0
;415290291;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415290361;SmartEyeProBridge;pupil_diameter;2;;0.003260
;415290379;SmartEyeProBridge;pupil_diameter_quality;2;;0.776121
;415290476;SmartEyeProBridge;an_blink;1;;0
;415296153;SmartEyeProBridge;pupil_diameter;2;;0.003282
;415296170;SmartEyeProBridge;pupil_diameter_quality;2;;0.826754
;415330592;SmartEyeProBridge;pupil_diameter;2;;0.004101
;415330622;SmartEyeProBridge;pupil_diameter_quality;2;;0.691018
;415331550;SmartEyeProBridge;pupil_diameter;2;;0.003239
;415331578;SmartEyeProBridge;pupil_diameter_quality;2;;0.725891
;415346464;SmartEyeProBridge;pupil_diameter;2;;0.003206
;415346493;SmartEyeProBridge;pupil_diameter_quality;2;;0.898416
;415346579;SmartEyeProBridge;an_saccade;1;;7504
;415346608;SmartEyeProBridge;an_fixation;1;;0
;415366475;SmartEyeProBridge;pupil_diameter;2;;0.003749
;415366507;SmartEyeProBridge;pupil_diameter_quality;2;;0.620066
;415366619;SmartEyeProBridge;an_saccade;1;;0
;415366681;SmartEyeProBridge;an_fixation;1;;7505
;415379553;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415379608;SmartEyeProBridge;pupil_diameter;2;;0.003757
;415379627;SmartEyeProBridge;pupil_diameter_quality;2;;0.703757
;415379735;SmartEyeProBridge;an_blink;1;;0
;415396776;SmartEyeProBridge;pupil_diameter;2;;0.003307
;415396796;SmartEyeProBridge;pupil_diameter_quality;2;;0.737832
;415410577;Aircraft;airspeed;2;;180.100000
;415410628;Aircraft;verticalSpeed;2;;-32.600000
;415410673;Aircraft;cabin_altitude;2;;1922.300000
;415424742;SmartEyeProBridge;pupil_diameter;2;;0.003888
;415424761;SmartEyeProBridge;pupil_diameter_quality;2;;0.698047
;415429810;SmartEyeProBridge;pupil_diameter;2;;0.004406
;415429833;SmartEyeProBridge;pupil_diameter_quality;2;;0.621763
;415454077;SmartEyeProBridge;an_saccade;1;;0
;415454166;SmartEyeProBridge;an_fixation;1;;7505
;415454526;SmartEyeProBridge;pupil_diameter;2;;0.003341
;415454548;SmartEyeProBridge;pupil_diameter_quality;2;;0.768892
;415462951;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415463013;SmartEyeProBridge;pupil_diameter;2;;0.004592
;415463034;SmartEyeProBridge;pupil_diameter_quality;2;;0.742897
;415463167;SmartEyeProBridge;an_blink;1;;0
;415479165;SmartEyeProBridge;pupil_diameter;2;;0.003229
;415479181;SmartEyeProBridge;pupil_diameter_quality;2;;0.723023
;415497417;SmartEyeProBridge;pupil_diameter;2;;0.003515
;415497446;SmartEyeProBridge;pupil_diameter_quality;2;;0.645501
;415498608;Aircraft;pitch;2;;1.090000
;415498660;Aircraft;roll;2;;-0.920000
;415498695;Aircraft;altitude;2;;2993.600000
;415498728;Aircraft;latitude;2;;45.374406
;415498760;Aircraft;longitude;2;;-73.865212
;415512523;SmartEyeProBridge;pupil_diameter;2;;0.003275
;415512552;SmartEyeProBridge;pupil_diameter_quality;2;;0.704711
;415543705;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415543795;SmartEyeProBridge;pupil_diameter;2;;0.004399
;415543834;SmartEyeProBridge;pupil_diameter_quality;2;;0.796440
;415543946;SmartEyeProBridge;an_saccade;1;;0
;415543976;SmartEyeProBridge;an_fixation;1;;7505
;415544006;SmartEyeProBridge;an_blink;1;;0
;415547773;SmartEyeProBridge;pupil_diameter;2;;0.003230
;415547813;SmartEyeProBridge;pupil_diameter_quality;2;;0.747864
;415562818;SmartEyeProBridge;pupil_diameter;2;;0.003051
;415562848;SmartEyeProBridge;pupil_diameter_quality;2;;0.757050
;415583823;SmartEyeProBridge;pupil_diameter;2;;0.003161
;415583853;SmartEyeProBridge;pupil_diameter_quality;2;;0.776496
;415596443;SmartEyeProBridge;pupil_diameter;2;;0.000000
;415596473;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;415615539;SmartEyeProBridge;pupil_diameter;2;;0.004421
;415615568;SmartEyeProBridge;pupil_diameter_quality;2;;0.727927
;415629808;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415629899;SmartEyeProBridge;pupil_diameter;2;;0.005141
;415629929;SmartEyeProBridge;pupil_diameter_quality;2;;0.666659
;415630018;SmartEyeProBridge;an_saccade;1;;0
;415630048;SmartEyeProBridge;an_fixation;1;;7505
;415630083;SmartEyeProBridge;an_blink;1;;0
;415650517;SmartEyeProBridge;pupil_diameter;2;;0.003216
;415650546;SmartEyeProBridge;pupil_diameter_quality;2;;0.834937
;415665471;SmartEyeProBridge;pupil_diameter;2;;0.003331
;415665487;SmartEyeProBridge;pupil_diameter_quality;2;;0.804443
;415679347;SmartEyeProBridge;pupil_diameter;2;;0.003232
;415679364;SmartEyeProBridge;pupil_diameter_quality;2;;0.820959
;415702840;Aircraft;airspeed;2;;179.900000
;415702909;Aircraft;verticalSpeed;2;;-31.400000
;415702962;Aircraft;cabin_altitude;2;;1924.800000
;415707774;SmartEyeProBridge;pupil_diameter;2;;0.000000
;415707815;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;415720172;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415720234;SmartEyeProBridge;pupil_diameter;2;;0.005177
;415720253;SmartEyeProBridge;pupil_diameter_quality;2;;0.663016
;415720314;SmartEyeProBridge;an_saccade;1;;7505
;415720334;SmartEyeProBridge;an_fixation;1;;0
;415720356;SmartEyeProBridge;an_blink;1;;0
;415729174;SmartEyeProBridge;pupil_diameter;2;;0.004325
;415729205;SmartEyeProBridge;pupil_diameter_quality;2;;0.773838
;415746093;SmartEyeProBridge;pupil_diameter;2;;0.003258
;415746110;SmartEyeProBridge;pupil_diameter_quality;2;;0.808280
;415776492;SmartEyeProBridge;pupil_diameter;2;;0.004275
;415776529;SmartEyeProBridge;pupil_diameter_quality;2;;0.801025
;415778989;SmartEyeProBridge;pupil_diameter;2;;0.003132
;415779017;SmartEyeProBridge;pupil_diameter_quality;2;;0.717871
;415797473;Aircraft;pitch;2;;1.100000
;415797549;Aircraft;roll;2;;-0.900000
;415797569;Aircraft;altitude;2;;2993.500000
;415797587;Aircraft;latitude;2;;45.374221
;415797615;Aircraft;longitude;2;;-73.865445
;415800905;SmartEyeProBridge;an_saccade;1;;7505
;415800929;SmartEyeProBridge;an_fixation;1;;0
;415800946;SmartEyeProBridge;an_blink;1;;0
;415801179;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415801230;SmartEyeProBridge;pupil_diameter;2;;0.003588
;415801247;SmartEyeProBridge;pupil_diameter_quality;2;;0.846734
;415811838;SmartEyeProBridge;an_saccade;1;;0
;415811891;SmartEyeProBridge;an_fixation;1;;7506
;415812209;SmartEyeProBridge;pupil_diameter;2;;0.000000
;415812226;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;415880035;SmartEyeProBridge;pupil_diameter;2;;0.004172
;415880063;SmartEyeProBridge;pupil_diameter_quality;2;;0.765024
;415896708;SmartEyeProBridge;an_saccade;1;;0
;415896809;SmartEyeProBridge;an_fixation;1;;7506
;415896841;SmartEyeProBridge;an_blink;1;;0
;415897231;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415897321;SmartEyeProBridge;pupil_diameter;2;;0.003521
;415897349;SmartEyeProBridge;pupil_diameter_quality;2;;0.849541
;415912433;SmartEyeProBridge;pupil_diameter;2;;0.004566
;415912462;SmartEyeProBridge;pupil_diameter_quality;2;;0.719839
;415928948;SmartEyeProBridge;pupil_diameter;2;;0.004714
;415928977;SmartEyeProBridge;pupil_diameter_quality;2;;0.749379
;415945714;SmartEyeProBridge;pupil_diameter;2;;0.000000
;415945742;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;415962822;SmartEyeProBridge;an_saccade;1;;7506
;415962919;SmartEyeProBridge;an_fixation;1;;0
;415978631;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;415978696;SmartEyeProBridge;pupil_diameter;2;;0.004153
;415978719;SmartEyeProBridge;pupil_diameter_quality;2;;0.686401
;415978836;SmartEyeProBridge;an_blink;1;;0
;415990141;Aircraft;airspeed;2;;179.600000
;415990240;Aircraft;verticalSpeed;2;;-30.100000
;415991225;Aircraft;cabin_altitude;2;;1927.300000
;415996166;SmartEyeProBridge;pupil_diameter;2;;0.000000
;415996199;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416023045;SmartEyeProBridge;an_saccade;1;;0
;416023210;SmartEyeProBridge;an_fixation;1;;7507
;416062176;SmartEyeProBridge;an_blink;1;;0
;416062529;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;416062624;SmartEyeProBridge;pupil_diameter;2;;0.004114
;416062664;SmartEyeProBridge;pupil_diameter_quality;2;;0.696585
;416079177;SmartEyeProBridge;pupil_diameter;2;;0.000000
;416079194;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416094575;Aircraft;pitch;2;;1.110000
;416094668;Aircraft;roll;2;;-0.880000
;416094705;Aircraft;altitude;2;;2993.300000
;416094737;Aircraft;latitude;2;;45.374037
;416094766;Aircraft;longitude;2;;-73.865677
;416112238;SmartEyeProBridge;an_saccade;1;;0
;416112267;SmartEyeProBridge;an_fixation;1;;7507
;416146254;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;416146424;SmartEyeProBridge;an_blink;1;;0
;416184132;SmartEyeProBridge;pupil_diameter;2;;0.005253
;416184150;SmartEyeProBridge;pupil_diameter_quality;2;;0.636075
;416195561;SmartEyeProBridge;an_saccade;1;;0
;416195636;SmartEyeProBridge;an_fixation;1;;7507
;416195955;SmartEyeProBridge;pupil_diameter;2;;0.000000
;416195973;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416225683;SmartEyeProBridge;pupil_diameter;2;;0.004892
;416225726;SmartEyeProBridge;pupil_diameter_quality;2;;0.600885
;416228695;SmartEyeProBridge;an_blink;1;;0
;416229227;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;416229317;SmartEyeProBridge;pupil_diameter;2;;0.005357
;416229347;SmartEyeProBridge;pupil_diameter_quality;2;;0.642701
;416250280;SmartEyeProBridge;pupil_diameter;2;;0.000000
;416250310;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416280316;SmartEyeProBridge;an_saccade;1;;0
;416280344;SmartEyeProBridge;an_fixation;1;;7507
;416284504;Aircraft;airspeed;2;;179.400000
;416284587;Aircraft;verticalSpeed;2;;-28.700000
;416284621;Aircraft;cabin_altitude;2;;1929.800000
;416284652;Aircraft;fd_pitch_deg;2;;1.200000
;416311911;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;416312083;SmartEyeProBridge;an_blink;1;;0
;416328491;SmartEyeProBridge;pupil_diameter;2;;0.004441
;416328508;SmartEyeProBridge;pupil_diameter_quality;2;;0.846466
;416344969;SmartEyeProBridge;pupil_diameter;2;;0.000000
;416344990;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416362140;SmartEyeProBridge;pupil_diameter;2;;0.004417
;416362178;SmartEyeProBridge;pupil_diameter_quality;2;;0.899493
;416362294;SmartEyeProBridge;an_saccade;1;;0
;416362333;SmartEyeProBridge;an_fixation;1;;7507
;416384875;Aircraft;pitch;2;;1.130000
;416385082;Aircraft;roll;2;;-0.850000
;416385151;Aircraft;altitude;2;;2993.200000
;416385209;Aircraft;latitude;2;;45.373853
;416385264;Aircraft;longitude;2;;-73.865908
;416385606;SmartEyeProBridge;pupil_diameter;2;;0.004273
;416385635;SmartEyeProBridge;pupil_diameter_quality;2;;0.929788
;416385724;SmartEyeProBridge;an_saccade;1;;7507
;416385754;SmartEyeProBridge;an_fixation;1;;0
;416395095;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;416395220;SmartEyeProBridge;pupil_diameter;2;;0.004629
;416395250;SmartEyeProBridge;pupil_diameter_quality;2;;0.703016
;416395397;SmartEyeProBridge;an_blink;1;;0
;416411501;SmartEyeProBridge;an_saccade;1;;0
;416411596;SmartEyeProBridge;an_fixation;1;;7508
;416412092;SmartEyeProBridge;pupil_diameter;2;;0.005173
;416412121;SmartEyeProBridge;pupil_diameter_quality;2;;0.649019
;416436469;SmartEyeProBridge;pupil_diameter;2;;0.005308
;416436498;SmartEyeProBridge;pupil_diameter_quality;2;;0.649946
;416436586;SmartEyeProBridge;an_saccade;1;;7508
;416436614;SmartEyeProBridge;an_fixation;1;;0
;416445393;SmartEyeProBridge;an_saccade;1;;0
;416445492;SmartEyeProBridge;an_fixation;1;;7509
;416446012;SmartEyeProBridge;pupil_diameter;2;;0.004345
;416446041;SmartEyeProBridge;pupil_diameter_quality;2;;0.759348
;416462144;SmartEyeProBridge;pupil_diameter;2;;0.004628
;416462173;SmartEyeProBridge;pupil_diameter_quality;2;;0.857795
;416482789;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;416482884;SmartEyeProBridge;pupil_diameter;2;;0.000000
;416482914;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416483060;SmartEyeProBridge;an_blink;1;;0
;416495538;SmartEyeProBridge;pupil_diameter;2;;0.004621
;416495568;SmartEyeProBridge;pupil_diameter_quality;2;;0.696147
;416511496;SmartEyeProBridge;pupil_diameter;2;;0.004182
;416511526;SmartEyeProBridge;pupil_diameter_quality;2;;0.692113
;416528706;SmartEyeProBridge;an_saccade;1;;0
;416528822;SmartEyeProBridge;an_fixation;1;;7509
;416529382;SmartEyeProBridge;pupil_diameter;2;;0.000000
;416529415;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416545387;SmartEyeProBridge;pupil_diameter;2;;0.005017
;416545424;SmartEyeProBridge;pupil_diameter_quality;2;;0.697778
;416545527;SmartEyeProBridge;an_saccade;1;;7509
;416545555;SmartEyeProBridge;an_fixation;1;;0
;416556228;Shared Interface;countdown_complete;5;;
;416565864;TARS Agent;action_about_to_fire;3;;"{""procedure"": ""DECLARE PANPAN"", ""classification"": ""EMER"", ""type"": ""SOP"", ""category"": ""ATC Communication"", ""task_object"": ""ATC"", ""value"": ""READBACK"", ""human_role"": ""supporter"", ""autonomy_role"": ""performer"", ""information_requirement"": """", ""interaction"": """", ""delay_before_action"": 38.0, ""delay_after_action"": 0.0, ""callout"": ""Turning right heading three-three-zero, descending to three thousand, expect ILS runway two-four right, C-POLY."", ""transition_kind"": ""waiting""}"
;416565925;TARS Agent;interaction_message;3;;"{""message"": null, ""tars_input"": ""ATC has instructed to turn right heading 330 degrees, descend and maintain 3000 feet. Expect ILS approach runway 24R.\n\nDo you want me to set the heading and altitude?"", ""left_button"": ""DENY"", ""right_button"": ""APPROVE""}"
;416565991;TARS Agent;tts_request;3;;Do you want me to set the heading and altitude following ATC vectors?
;416566044;TARS Agent;action_time;3;;action:0.91
;416576424;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;416576535;SmartEyeProBridge;pupil_diameter;2;;0.000000
;416576564;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416576713;SmartEyeProBridge;an_blink;1;;0
;416579155;SmartEyeProBridge;pupil_diameter;2;;0.004800
;416579185;SmartEyeProBridge;pupil_diameter_quality;2;;0.712514
;416581137;Aircraft;airspeed;2;;179.200000
;416581202;Aircraft;verticalSpeed;2;;-27.300000
;416581240;Aircraft;cabin_altitude;2;;1932.300000
;416613571;SmartEyeProBridge;pupil_diameter;2;;0.000000
;416613600;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416620654;SmartEyeProBridge;pupil_diameter;2;;0.005226
;416620683;SmartEyeProBridge;pupil_diameter_quality;2;;0.613429
;416627574;SmartEyeProBridge;an_saccade;1;;0
;416627673;SmartEyeProBridge;an_fixation;1;;7510
;416628169;SmartEyeProBridge;pupil_diameter;2;;0.005042
;416628198;SmartEyeProBridge;pupil_diameter_quality;2;;0.658919
;416653741;SmartEyeProBridge;pupil_diameter;2;;0.004992
;416653771;SmartEyeProBridge;pupil_diameter_quality;2;;0.746762
;416661056;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;416661154;SmartEyeProBridge;pupil_diameter;2;;0.004841
;416661195;SmartEyeProBridge;pupil_diameter_quality;2;;0.954523
;416661285;SmartEyeProBridge;an_saccade;1;;7510
;416661314;SmartEyeProBridge;an_fixation;1;;0
;416661342;SmartEyeProBridge;an_blink;1;;0
;416677977;SmartEyeProBridge;pupil_diameter;2;;0.004809
;416678006;SmartEyeProBridge;pupil_diameter_quality;2;;0.810985
;416679429;Aircraft;pitch;2;;1.140000
;416679455;Aircraft;roll;2;;-0.820000
;416679478;Aircraft;altitude;2;;2993.000000
;416679499;Aircraft;latitude;2;;45.373667
;416679520;Aircraft;longitude;2;;-73.866142
;416700968;SmartEyeProBridge;pupil_diameter;2;;0.000000
;416700997;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416701089;SmartEyeProBridge;an_saccade;1;;0
;416701118;SmartEyeProBridge;an_fixation;1;;7511
;416727936;SmartEyeProBridge;pupil_diameter;2;;0.004781
;416727965;SmartEyeProBridge;pupil_diameter_quality;2;;0.723420
;416744536;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;416744625;SmartEyeProBridge;pupil_diameter;2;;0.004684
;416744654;SmartEyeProBridge;pupil_diameter_quality;2;;0.715949
;416744799;SmartEyeProBridge;an_blink;1;;0
;416761156;SmartEyeProBridge;pupil_diameter;2;;0.005231
;416761185;SmartEyeProBridge;pupil_diameter_quality;2;;0.602300
;416777908;SmartEyeProBridge;pupil_diameter;2;;0.005445
;416777937;SmartEyeProBridge;pupil_diameter_quality;2;;0.650260
;416794461;SmartEyeProBridge;pupil_diameter;2;;0.000000
;416794490;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;416794578;SmartEyeProBridge;an_saccade;1;;0
;416794606;SmartEyeProBridge;an_fixation;1;;7511
;416811219;SmartEyeProBridge;pupil_diameter;2;;0.005709
